normal,G,88.36
normal,G,91.90
normal,G,88.13
normal,G,99.44
normal,G,98.96
normal,G,95.51
normal,G,96.06
normal,Uncertain,27.67
normal,J,66.10
normal,J,99.42
normal,J,99.59
normal,Uncertain,58.81
normal,A,64.00
normal,B,65.43
normal,Uncertain,40.12
normal,J,67.39
normal,B,81.48
normal,B,78.75
normal,B,96.81
normal,B,92.36
normal,B,96.50
normal,B,94.44
normal,B,91.54
normal,B,90.40
normal,B,82.36
normal,B,93.49
normal,B,91.21
normal,B,70.13
normal,B,83.74
normal,B,65.61
normal,B,90.70
normal,J,99.94
normal,J,97.54
normal,J,99.94
normal,J,98.10
normal,B,88.49
normal,Uncertain,55.79
normal,B,99.11
normal,B,96.31
normal,B,90.98
normal,B,90.12
normal,B,97.94
normal,B,97.24
normal,B,87.06
normal,B,91.87
normal,B,79.46
normal,B,92.76
normal,B,94.04
normal,B,99.11
normal,B,99.21
normal,B,98.61
normal,B,90.16
normal,B,98.47
normal,B,93.07
normal,B,90.35
normal,B,97.24
normal,B,82.85
normal,B,85.05
normal,B,91.48
normal,B,77.20
normal,B,95.63
normal,B,96.60
normal,B,92.47
normal,B,88.09
normal,B,74.98
normal,B,70.93
normal,Uncertain,55.71
normal,B,92.88
normal,B,84.70
normal,B,93.28
normal,B,88.97
normal,B,88.05
normal,B,81.23
normal,B,88.07
normal,B,88.44
normal,B,95.47
normal,B,91.51
normal,B,93.92
normal,Uncertain,50.70
normal,B,65.67
normal,B,82.83
normal,B,79.94
normal,Uncertain,55.77
normal,B,60.09
normal,B,83.62
normal,B,85.02
normal,B,64.91
normal,B,63.48
normal,B,95.13
normal,B,96.55
normal,B,97.29
normal,B,87.41
normal,B,97.65
normal,B,74.58
normal,J,92.60
normal,Uncertain,38.46
normal,Uncertain,56.78
normal,Uncertain,56.97
normal,B,84.59
normal,B,82.73
normal,B,63.80
normal,Uncertain,54.12
normal,B,87.59
normal,B,88.64
normal,B,97.08
normal,B,94.73
normal,B,81.26
normal,Uncertain,54.03
normal,B,88.82
dim,B,98.02
dim,Uncertain,33.98
dim,B,98.25
dim,B,89.33
dim,B,89.92
